495,"RT @wissen_tech: Some interesting facts about #AI. 
Source @ChuckDBrooks Via @ingliguori

#ArtificialIntelligence #ML #MachineLearning #EmergingTech #bigdata 

CC: @Ronald_vanLoon @evankirstel @HeinzVHoenen @lindagrass0 @mvollmer1 @cgledhill @terence_mil… https://t.co/JCOivZ6xVz","['AI', 'ArtificialIntelligence', 'ML']"
496,"interpret: Fit interpretable models. Explain blackbox machine learning. 
Lang: C++
⭐️ 4082
#MachineLearning
https://t.co/dRKOPXemI0",['MachineLearning']
497,"RT @ipfconline1: US leading race in Artificial Intelligence, China rising, EU lagging: survey

https://t.co/AddgNnc0Xy v/ @EURACTIV @AFP

#AI #MachineLearning

Cc @KirkDBorne @schmarzo @MHiesboeck @bobehayes @Ronald_vanLoon @LouisColumbus @andi_staub @j… https://t.co/AYGChYFcSZ",[]
498,"RT @Ronald_vanLoon: Is #AI Overhyped?
by @kath0134 @CogWorldHub @Forbes

Learn more: https://t.co/74q8QlT7IE

#BigData #MachineLearning #ArtificialIntelligence #ML #MI #DataScience #Analytics #Robotics

Cc: @nicochan33 @leeodden @marketbuildr https://t.co/zWgNRAIJqr","['AI', 'BigData']"
499,"RT @Ronald_vanLoon: How To Get Free #AI Training And Tools
by Mary Shacklett @TechRepublic

Learn more: https://t.co/hSOqWuhf6s

#IoT #BigData #MachineLearning #ArtificialIntelligence #Cloud #ML #MI

Cc: @nicochan33 @stanleychen0402 https://t.co/YtiOF8uUYg",['AI']
,text,hashtags
0,Internal Covariate Shift: An Overview of How to Speed up Neural Network Training https://t.co/bQ2xPL4lvC  #NeuralNetwork,['NeuralNetwork']
1,"📍 In this tutorial, you will discover how to implement the backpropagation algorithm for a neural network from scratch with Python: https://t.co/5kNtCg12em

#Python #NeuralNetwork #Algorithm",[]
2,Internal Covariate Shift: An Overview of How to Speed up Neural Network Training https://t.co/bQ2xPL4lvC  #NeuralNetwork,['NeuralNetwork']
3,Internal Covariate Shift: An Overview of How to Speed up Neural Network Training https://t.co/bQ2xPL4lvC  #NeuralNetwork,['NeuralNetwork']
4,Internal Covariate Shift: An Overview of How to Speed up Neural Network Training https://t.co/bQ2xPL4lvC  #NeuralNetwork,['NeuralNetwork']
5,Internal Covariate Shift: An Overview of How to Speed up Neural Network Training https://t.co/bQ2xPL4lvC  #NeuralNetwork,['NeuralNetwork']
6,"Preform, 1 (2021)
#artificialimagination #artificialintelligence #neuralnetwork #latentspace #pixelhallucination #morphogenesis #noise #DropNFT #hicetnunc2000 #CleanNFT #NFTCommunity #nftcollector⁠
https://t.co/LHkNjMaFdw https://t.co/ahWmPwCosO","['artificialimagination', 'artificialintelligence', 'neuralnetwork', 'latentspace', 'pixelhallucination']"
7,"Preform, 1 (2021)
#artificialimagination #artificialintelligence #neuralnetwork #latentspace #pixelhallucination #morphogenesis #noise #DropNFT #hicetnunc2000 #CleanNFT #NFTCommunity #nftcollector⁠
https://t.co/LHkNjMaFdw https://t.co/ahWmPwCosO","['artificialimagination', 'artificialintelligence', 'neuralnetwork', 'latentspace', 'pixelhallucination', 'morphogenesis', 'noise', 'DropNFT', 'hicetnunc2000', 'CleanNFT', 'NFTCommunity', 'nftcollector']"
8,"RSI-Net: Two-Stream Deep Neural Network Integrating GCN and Atrous CNN for Semantic Segmentation of High-resolution Remote Sensing Images
https://t.co/6FxCnC4URC
by Shuang He et al.
#ConvolutionalNeuralNetwork #NeuralNetwork","['ConvolutionalNeuralNetwork', 'NeuralNetwork']"
9,Toward Fast and Accurate Neural Networks for Image Recognition https://t.co/AEsejW8TgV  #NeuralNetwork,['NeuralNetwork']
10,Toward Fast and Accurate Neural Networks for Image Recognition https://t.co/AEsejW8TgV  #NeuralNetwork,['NeuralNetwork']
11,Toward Fast and Accurate Neural Networks for Image Recognition https://t.co/AEsejW8TgV  #NeuralNetwork,['NeuralNetwork']
12,"Learning Dynamics from Noisy Measurements using Deep Learning with a Runge-Kutta Constraint
https://t.co/w5r6B4GL3Y
by Pawan Goyal et al.
#Vector #NeuralNetwork",[]
13,"#NFTdrop ""Motherhood"" @hicetnunc2000 https://t.co/iYE3vZKxu9. AI #artwork Collect 1/5 for 3 tez

#hicetnunc #hicetnunc2000 #Tezos #tezosart #tezosnft #tezosnfts #tezoscommunity #ArtificiallIntelligence #NeuralNetworks #NeuralNetwork #generativeart #generative #Mother #motherhood","['NFTdrop', 'artwork', 'hicetnunc', 'hicetnunc2000', 'Tezos', 'tezosart', 'tezosnft', 'tezosnfts', 'tezoscommunity', 'ArtificiallIntelligence', 'NeuralNetworks', 'NeuralNetwork', 'generativeart', 'generative', 'Mother', 'motherhood']"
14,"Exploiting Heterogeneous Graph Neural Networks with Latent Worker/Task Correlation Information for Label Aggregation in Crowdsourcing
https://t.co/wdcifQySFv
by Hanlu Wu et al. including @lingfei_wu
#NeuralNetwork #ComputerScience",[]
15,"AI generated music is spooky, confusing and sort of catchy. https://t.co/0JjRONI77f #MachineLearning #NeuralNetwork  #ArtificialIntelligence","['MachineLearning', 'NeuralNetwork']"
16,"#Wiki-Conpept-Map: overview of the most important #prediction methods and fields of application

#ArtificialIntelligence #dataanalytics #AI #MachineLearning #DeepLearning #robotic #NeuralNetwork #Cloud #CloudComputing #QuantumComputing #chatbots #DataScience #dataviz https://t.co/74MjCxzyRA","['Wiki', 'prediction', 'ArtificialIntelligence']"
17,"AI generated music is spooky, confusing and sort of catchy. https://t.co/0JjRONI77f #MachineLearning #NeuralNetwork  #ArtificialIntelligence","['MachineLearning', 'NeuralNetwork']"
18,"AI generated music is spooky, confusing and sort of catchy. https://t.co/0JjRONI77f #MachineLearning #NeuralNetwork  #ArtificialIntelligence","['MachineLearning', 'NeuralNetwork']"
19,"AI generated music is spooky, confusing and sort of catchy. https://t.co/0JjRONI77f #MachineLearning #NeuralNetwork  #ArtificialIntelligence","['MachineLearning', 'NeuralNetwork', 'ArtificialIntelligence']"
20,An Introduction To Recurrent Neural Networks And The Math That Powers Them https://t.co/6i2IUsJMma  #NeuralNetwork,['NeuralNetwork']
21,An Introduction To Recurrent Neural Networks And The Math That Powers Them https://t.co/6i2IUsJMma  #NeuralNetwork,['NeuralNetwork']
22,"📍 In this tutorial, you will discover how to implement the backpropagation algorithm for a neural network from scratch with Python: https://t.co/5kNtCg12em

#Python #NeuralNetwork #Algorithm",[]
23,"Learning Dynamics from Noisy Measurements using Deep Learning with a Runge-Kutta Constraint
https://t.co/w5r6B4GL3Y
by Pawan Goyal et al.
#Vector #NeuralNetwork",[]
24,"Learning Dynamics from Noisy Measurements using Deep Learning with a Runge-Kutta Constraint
https://t.co/w5r6B4GL3Y
by Pawan Goyal et al.
#Vector #NeuralNetwork",[]
25,"mGNN: Generalizing the Graph Neural Networks to the Multilayer Case
https://t.co/VGc1S0sJzi
by Marco Grassia et al.
#NeuralNetwork #DeepLearning",[]
26,"mGNN: Generalizing the Graph Neural Networks to the Multilayer Case
https://t.co/VGc1S0sJzi
by Marco Grassia et al.
#NeuralNetwork #DeepLearning","['NeuralNetwork', 'DeepLearning']"
27,"📍 In this tutorial, you will discover how to implement the backpropagation algorithm for a neural network from scratch with Python: https://t.co/5kNtCg12em

#Python #NeuralNetwork #Algorithm",[]
28,"📍 In this tutorial, you will discover how to implement the backpropagation algorithm for a neural network from scratch with Python: https://t.co/5kNtCg12em

#Python #NeuralNetwork #Algorithm",[]
29,"📍 In this tutorial, you will discover how to implement the backpropagation algorithm for a neural network from scratch with Python: https://t.co/5kNtCg12em

#Python #NeuralNetwork #Algorithm","['Python', 'NeuralNetwork', 'Algorithm']"
30,"Learning Dynamics from Noisy Measurements using Deep Learning with a Runge-Kutta Constraint
https://t.co/w5r6B4GL3Y
by Pawan Goyal et al.
#Vector #NeuralNetwork",[]
31,"Learning Dynamics from Noisy Measurements using Deep Learning with a Runge-Kutta Constraint
https://t.co/w5r6B4GL3Y
by Pawan Goyal et al.
#Vector #NeuralNetwork",[]
32,What is the Plateau Problem in Neural Networks and How to Fix it? https://t.co/JY4sqjf5Py  #NeuralNetwork,['NeuralNetwork']
33,What is the Plateau Problem in Neural Networks and How to Fix it? https://t.co/jbwygVbAzq  #NeuralNetwork,['NeuralNetwork']
34,What is the Plateau Problem in Neural Networks and How to Fix it? https://t.co/jbwygVbAzq  #NeuralNetwork,['NeuralNetwork']
35,"Learning Dynamics from Noisy Measurements using Deep Learning with a Runge-Kutta Constraint
https://t.co/w5r6B4GL3Y
by Pawan Goyal et al.
#Vector #NeuralNetwork",[]
36,"""Abductive inference: The blind spot of artificial intelligence"" https://t.co/LOgkMqrkCi #ai #neuralnetwork #machinelearning #programming #compsci #datascience #semanticweb #knowledgegraph","['ai', 'neuralnetwork', 'machinelearning']"
37,"""Abductive inference: The blind spot of artificial intelligence"" https://t.co/LOgkMqrkCi #ai #neuralnetwork #machinelearning #programming #compsci #datascience #semanticweb #knowledgegraph","['ai', 'neuralnetwork', 'machinelearning', 'programming', 'compsci', 'datascience', 'semanticweb', 'knowledgegraph']"
38,"Learning Dynamics from Noisy Measurements using Deep Learning with a Runge-Kutta Constraint
https://t.co/w5r6B4GL3Y
by Pawan Goyal et al.
#Vector #NeuralNetwork",[]
39,"Learning Dynamics from Noisy Measurements using Deep Learning with a Runge-Kutta Constraint
https://t.co/w5r6B4GL3Y
by Pawan Goyal et al.
#Vector #NeuralNetwork","['Vector', 'NeuralNetwork']"
40,"5 interesting A.I. facts you probably didn’t know | by Jair Ribeiro | Sep, 2021 | Medium

#AI #ArtificialIntelligence #NeuralNetwork #MachineLearning #developers #Coding #Python #ComputerSciences 
 https://t.co/xZp3V7sEjP from @Liberoliber","['AI', 'ArtificialIntelligence']"
41,"5 interesting A.I. facts you probably didn’t know | by Jair Ribeiro | Sep, 2021 | Medium

#AI #ArtificialIntelligence #NeuralNetwork #MachineLearning #developers #Coding #Python #ComputerSciences 
 https://t.co/xZp3V7sEjP from @Liberoliber","['AI', 'ArtificialIntelligence']"
42,"5 interesting A.I. facts you probably didn’t know | by Jair Ribeiro | Sep, 2021 | Medium

#AI #ArtificialIntelligence #NeuralNetwork #MachineLearning #developers #Coding #Python #ComputerSciences 
 https://t.co/xZp3V7sEjP from @Liberoliber","['AI', 'ArtificialIntelligence']"
43,"5 interesting A.I. facts you probably didn’t know | by Jair Ribeiro | Sep, 2021 | Medium

#AI #ArtificialIntelligence #NeuralNetwork #MachineLearning #developers #Coding #Python #ComputerSciences 
 https://t.co/xZp3V7sEjP from @Liberoliber","['AI', 'ArtificialIntelligence', 'NeuralNetwork', 'MachineLearning', 'developers', 'Coding', 'Python', 'ComputerSciences']"
44,"Helpful intro video on ""Why @FluxML"" for #MachineLearning 

Explore Flux.jl through this open-source GUI for #NeuralNetwork creation, made with Dash.jl: 

1. Upload data
2. Configure NN
3. Make prediction based on NN

https://t.co/3fk70lWMS7

https://t.co/uOdHIyJqQS

#JuliaLang https://t.co/GihRMB3hWT",['MachineLearning']
45,"Helpful intro video on ""Why @FluxML"" for #MachineLearning 

Explore Flux.jl through this open-source GUI for #NeuralNetwork creation, made with Dash.jl: 

1. Upload data
2. Configure NN
3. Make prediction based on NN

https://t.co/3fk70lWMS7

https://t.co/uOdHIyJqQS

#JuliaLang https://t.co/GihRMB3hWT",['MachineLearning']
46,"Helpful intro video on ""Why @FluxML"" for #MachineLearning 

Explore Flux.jl through this open-source GUI for #NeuralNetwork creation, made with Dash.jl: 

1. Upload data
2. Configure NN
3. Make prediction based on NN

https://t.co/3fk70lWMS7

https://t.co/uOdHIyJqQS

#JuliaLang https://t.co/GihRMB3hWT",['MachineLearning']
47,"Helpful intro video on ""Why @FluxML"" for #MachineLearning 

Explore Flux.jl through this open-source GUI for #NeuralNetwork creation, made with Dash.jl: 

1. Upload data
2. Configure NN
3. Make prediction based on NN

https://t.co/3fk70lWMS7

https://t.co/uOdHIyJqQS

#JuliaLang https://t.co/GihRMB3hWT",['MachineLearning']
48,"Helpful intro video on ""Why @FluxML"" for #MachineLearning 

Explore Flux.jl through this open-source GUI for #NeuralNetwork creation, made with Dash.jl: 

1. Upload data
2. Configure NN
3. Make prediction based on NN

https://t.co/3fk70lWMS7

https://t.co/uOdHIyJqQS

#JuliaLang https://t.co/GihRMB3hWT",['MachineLearning']
49,Learning molecular dynamics with simple language model built upon long short-term memory neural network https://t.co/LqvzM9wzO4  #NeuralNetwork,['NeuralNetwork']
50,"Uses of AI in tourism. The ability of artificial intelligence… | by Idea Usher | Sep, 2021 | Medium

#AI #ArtificialIntelligence #NeuralNetwork #MachineLearning #developers #Coding #Python #ComputerSciences 
 https://t.co/pjgU4JgyCf from @IdeaUsher",['AI']
51,"Uses of AI in tourism. The ability of artificial intelligence… | by Idea Usher | Sep, 2021 | Medium

#AI #ArtificialIntelligence #NeuralNetwork #MachineLearning #developers #Coding #Python #ComputerSciences 
 https://t.co/pjgU4JgyCf from @IdeaUsher","['AI', 'ArtificialIntelligence', 'NeuralNetwork', 'MachineLearning', 'developers', 'Coding', 'Python', 'ComputerSciences']"
52,An Introduction To Recurrent Neural Networks And The Math That Powers Them https://t.co/6i2IUt1ndI  #NeuralNetwork,['NeuralNetwork']
53,An Introduction To Recurrent Neural Networks And The Math That Powers Them https://t.co/6i2IUt1ndI  #NeuralNetwork,['NeuralNetwork']
54,An Introduction To Recurrent Neural Networks And The Math That Powers Them https://t.co/6i2IUt1ndI  #NeuralNetwork,['NeuralNetwork']
55,"#Wiki-Conpept-Map: overview of the most important #prediction methods and fields of application

#ArtificialIntelligence #dataanalytics #AI #MachineLearning #DeepLearning #robotic #NeuralNetwork #Cloud #CloudComputing #QuantumComputing #chatbots #DataScience #dataviz https://t.co/74MjCxzyRA","['Wiki', 'prediction', 'ArtificialIntelligence']"
56,"Revisit Geophysical Imaging in A New View of Physics-informed Generative Adversarial Learning
https://t.co/p0ltGvWsyu
by Fangshu Yang et al.
#UnsupervisedLearning #NeuralNetwork",[]
57,"Rotor Localization and Phase Mapping of Cardiac Excitation Waves using Deep Neural Networks
https://t.co/JUW2aMMa77
by Jan Lebert et al.
#DeepLearning #NeuralNetwork","['DeepLearning', 'NeuralNetwork']"
58,DeepAI Term of the Day: Unsupervised Learning https://t.co/1LSiEg6Msy #NeuralNetwork #UnsupervisedLearning,"['NeuralNetwork', 'UnsupervisedLearning']"
59,"What is the topic of graph #NeuralNetwork or graph theory that interests you the most?

#drugdiscovery #SocialMedia #MachineLearning #deeplearning #PyTorch #TensorFlow #DataScience #Python","['NeuralNetwork', 'drugdiscovery', 'SocialMedia']"
60,"What is the topic of graph #NeuralNetwork or graph theory that interests you the most?

#drugdiscovery #SocialMedia #MachineLearning #deeplearning #PyTorch #TensorFlow #DataScience #Python","['NeuralNetwork', 'drugdiscovery', 'SocialMedia']"
61,DeepAI Term of the Day: Unsupervised Learning https://t.co/1LSiEg6Msy #NeuralNetwork #UnsupervisedLearning,"['NeuralNetwork', 'UnsupervisedLearning']"
62,DeepAI Term of the Day: Unsupervised Learning https://t.co/1LSiEg6Msy #NeuralNetwork #UnsupervisedLearning,"['NeuralNetwork', 'UnsupervisedLearning']"
63,"#Wiki-Conpept-Map: overview of the most important #prediction methods and fields of application

#ArtificialIntelligence #dataanalytics #AI #MachineLearning #DeepLearning #robotic #NeuralNetwork #Cloud #CloudComputing #QuantumComputing #chatbots #DataScience #dataviz https://t.co/74MjCxzyRA","['Wiki', 'prediction', 'ArtificialIntelligence', 'dataanalytics', 'AI', 'MachineLearning', 'DeepLearning', 'robotic', 'NeuralNetwork', 'Cloud', 'CloudComputing', 'QuantumComputing', 'chatbots', 'DataScience', 'dataviz']"
64,"Blue White Robotics closes $37M in Series B funding - The Robot Report

#AI #ArtificialIntelligence #NeuralNetwork #MachineLearning #developers #Coding #Python #ComputerSciences #Robotics 

https://t.co/zzxEXXV1Th from @therobotreport","['AI', 'ArtificialIntelligence', 'NeuralNetwork']"
65,"Blue White Robotics closes $37M in Series B funding - The Robot Report

#AI #ArtificialIntelligence #NeuralNetwork #MachineLearning #developers #Coding #Python #ComputerSciences #Robotics 

https://t.co/zzxEXXV1Th from @therobotreport","['AI', 'ArtificialIntelligence', 'NeuralNetwork', 'MachineLearning', 'developers', 'Coding', 'Python', 'ComputerSciences', 'Robotics']"
66,"DECORAS: detection and characterization of radio-astronomical sources using deep learning
https://t.co/LcnSjlMStO
by S. Rezaei et al.
#DeepLearning #NeuralNetwork",[]
67,"PCNN: A physics-constrained neural network for multiphase flows
https://t.co/8nAXoMf9Hx
by Haoyang Zheng et al.
#NeuralNetwork #LossFunction",[]
68,"DECORAS: detection and characterization of radio-astronomical sources using deep learning
https://t.co/LcnSjlMStO
by S. Rezaei et al.
#DeepLearning #NeuralNetwork",[]
69,"Revisit Geophysical Imaging in A New View of Physics-informed Generative Adversarial Learning
https://t.co/p0ltGvWsyu
by Fangshu Yang et al.
#UnsupervisedLearning #NeuralNetwork",[]
70,"Boston Dynamics’ Spot will boldly work in unsafe environments

#AI #ArtificialIntelligence #NeuralNetwork #MachineLearning #developers #Coding #Python #ComputerSciences #Robotics 

https://t.co/TcARiR6s4q from @thenextweb","['AI', 'ArtificialIntelligence', 'NeuralNetwork', 'MachineLearning']"
